VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes aegypti,1550,unpublished,polygon,2,-20.78,-40.96,Brazil,BRA,37,
Aedes aegypti,1551,unpublished,polygon,2,-20.78,-49.36,Brazil,BRA,37,
Aedes aegypti,1552,unpublished,polygon,2,-20.78,-46.85,Brazil,BRA,37,
Aedes aegypti,1553,unpublished,polygon,2,-20.78,-50.35,Brazil,BRA,37,
Aedes aegypti,1554,unpublished,polygon,2,-20.78,-47.13,Brazil,BRA,37,
Aedes aegypti,1555,unpublished,polygon,2,-20.77,-48.35,Brazil,BRA,37,
Aedes aegypti,1556,unpublished,polygon,2,-20.77,-55.61,Brazil,BRA,37,
Aedes aegypti,1557,unpublished,polygon,2,-20.76,-40.86,Brazil,BRA,37,
Aedes aegypti,1558,unpublished,polygon,2,-20.76,-46.24,Brazil,BRA,37,
Aedes aegypti,1559,unpublished,polygon,2,-20.75,-44.69,Brazil,BRA,37,
Aedes aegypti,1560,unpublished,polygon,2,-20.75,-45.28,Brazil,BRA,37,
Aedes aegypti,1561,unpublished,polygon,2,-20.75,-42.88,Brazil,BRA,37,
Aedes aegypti,1562,unpublished,polygon,2,-20.74,-49.83,Brazil,BRA,37,
Aedes aegypti,1563,unpublished,polygon,2,-20.74,-45.92,Brazil,BRA,37,
Aedes aegypti,1564,unpublished,polygon,2,-20.74,-48.59,Brazil,BRA,37,
Aedes aegypti,1565,unpublished,polygon,2,-20.73,-46.77,Brazil,BRA,37,
Aedes aegypti,1566,unpublished,polygon,2,-20.73,-41.5,Brazil,BRA,37,
Aedes aegypti,1567,unpublished,polygon,2,-20.73,-46.62,Brazil,BRA,37,
Aedes aegypti,1568,unpublished,polygon,2,-20.73,-49.69,Brazil,BRA,37,
Aedes aegypti,1569,unpublished,polygon,2,-20.72,-49.19,Brazil,BRA,37,
Aedes aegypti,1570,unpublished,polygon,2,-20.71,-42.11,Brazil,BRA,37,
Aedes aegypti,1571,unpublished,polygon,2,-20.71,-48.96,Brazil,BRA,37,
Aedes aegypti,1572,unpublished,polygon,2,-20.7,-44.11,Brazil,BRA,37,
Aedes aegypti,1573,unpublished,polygon,2,-20.7,-49.56,Brazil,BRA,37,
Aedes aegypti,1574,unpublished,polygon,2,-20.7,-47.9,Brazil,BRA,37,
Aedes aegypti,1575,unpublished,polygon,2,-20.7,-47.72,Brazil,BRA,37,
Aedes aegypti,1576,unpublished,polygon,2,-20.69,-44.99,Brazil,BRA,37,
Aedes aegypti,1577,unpublished,polygon,2,-20.69,-40.71,Brazil,BRA,37,
Aedes aegypti,1578,unpublished,polygon,2,-20.69,-47.3,Brazil,BRA,37,
Aedes aegypti,1579,unpublished,polygon,2,-20.69,-48.17,Brazil,BRA,37,
Aedes aegypti,1580,unpublished,polygon,2,-20.68,-51.09,Brazil,BRA,37,
Aedes aegypti,1581,unpublished,polygon,2,-20.68,-50.91,Brazil,BRA,37,
Aedes aegypti,1582,unpublished,polygon,2,-20.67,-42.35,Brazil,BRA,37,
Aedes aegypti,1583,unpublished,polygon,2,-20.67,-50.03,Brazil,BRA,37,
Aedes aegypti,1584,unpublished,polygon,2,-20.67,-43.8,Brazil,BRA,37,
Aedes aegypti,1585,unpublished,polygon,2,-20.67,-43.08,Brazil,BRA,37,
Aedes aegypti,1586,unpublished,polygon,2,-20.66,-47.02,Brazil,BRA,37,
Aedes aegypti,1587,unpublished,polygon,2,-20.66,-48.42,Brazil,BRA,37,
Aedes aegypti,1588,unpublished,polygon,2,-20.65,-45.15,Brazil,BRA,37,
Aedes aegypti,1589,unpublished,polygon,2,-20.65,-44.48,Brazil,BRA,37,
Aedes aegypti,1590,unpublished,polygon,2,-20.65,-47.17,Brazil,BRA,37,
Aedes aegypti,1591,unpublished,polygon,2,-20.65,-47.5,Brazil,BRA,37,
Aedes aegypti,1592,unpublished,polygon,2,-20.65,-50.17,Brazil,BRA,37,
Aedes aegypti,1593,unpublished,polygon,2,-20.64,-50.42,Brazil,BRA,37,
Aedes aegypti,1594,unpublished,polygon,2,-20.64,-50.58,Brazil,BRA,37,
Aedes aegypti,1595,unpublished,polygon,2,-20.64,-49.41,Brazil,BRA,37,
Aedes aegypti,1596,unpublished,polygon,2,-20.64,-44.27,Brazil,BRA,37,
Aedes aegypti,1597,unpublished,polygon,2,-20.63,-49.91,Brazil,BRA,37,
Aedes aegypti,1598,unpublished,polygon,2,-20.63,-42.86,Brazil,BRA,37,
Aedes aegypti,1599,unpublished,polygon,2,-20.62,-50.71,Brazil,BRA,37,
Aedes aegypti,1600,unpublished,polygon,2,-20.61,-40.54,Brazil,BRA,37,
Aedes aegypti,1601,unpublished,polygon,2,-20.61,-46.15,Brazil,BRA,37,
Aedes aegypti,1602,unpublished,polygon,2,-20.61,-49.25,Brazil,BRA,37,
Aedes aegypti,1603,unpublished,polygon,2,-20.61,-50.22,Brazil,BRA,37,
Aedes aegypti,1604,unpublished,polygon,2,-20.6,-49.48,Brazil,BRA,37,
Aedes aegypti,1605,unpublished,polygon,2,-20.6,-47.35,Brazil,BRA,37,
Aedes aegypti,1606,unpublished,polygon,2,-20.59,-42.72,Brazil,BRA,37,
Aedes aegypti,1607,unpublished,polygon,2,-20.59,-55.37,Brazil,BRA,37,
Aedes aegypti,1608,unpublished,polygon,2,-20.59,-47.64,Brazil,BRA,37,
Aedes aegypti,1609,unpublished,polygon,2,-20.59,-41.95,Brazil,BRA,37,
Aedes aegypti,1610,unpublished,polygon,2,-20.58,-53.51,Brazil,BRA,37,
Aedes aegypti,1611,unpublished,polygon,2,-20.58,-42.13,Brazil,BRA,37,
Aedes aegypti,1612,unpublished,polygon,2,-20.58,-51.46,Brazil,BRA,37,
Aedes aegypti,1613,unpublished,polygon,2,-20.57,-40.83,Brazil,BRA,37,
Aedes aegypti,1614,unpublished,polygon,2,-20.56,-43.02,Brazil,BRA,37,
Aedes aegypti,1615,unpublished,polygon,2,-20.56,-44.89,Brazil,BRA,37,
Aedes aegypti,1616,unpublished,polygon,2,-20.56,-46.93,Brazil,BRA,37,
Aedes aegypti,1617,unpublished,polygon,2,-20.56,-44.66,Brazil,BRA,37,
Aedes aegypti,1618,unpublished,polygon,2,-20.55,-44.04,Brazil,BRA,37,
Aedes aegypti,1619,unpublished,polygon,2,-20.54,-47.96,Brazil,BRA,37,
Aedes aegypti,1620,unpublished,polygon,2,-20.54,-41.22,Brazil,BRA,37,
Aedes aegypti,1621,unpublished,polygon,2,-20.53,-46.44,Brazil,BRA,37,
Aedes aegypti,1622,unpublished,polygon,2,-20.53,-49.1,Brazil,BRA,37,
Aedes aegypti,1623,unpublished,polygon,2,-20.53,-56.69,Brazil,BRA,37,
Aedes aegypti,1624,unpublished,polygon,2,-20.53,-42.8,Brazil,BRA,37,
Aedes aegypti,1625,unpublished,polygon,2,-20.53,-43.69,Brazil,BRA,37,
Aedes aegypti,1626,unpublished,polygon,2,-20.52,-45.54,Brazil,BRA,37,
Aedes aegypti,1627,unpublished,polygon,2,-20.52,-50.37,Brazil,BRA,37,
Aedes aegypti,1628,unpublished,polygon,2,-20.52,-44.42,Brazil,BRA,37,
Aedes aegypti,1629,unpublished,polygon,2,-20.52,-49.68,Brazil,BRA,37,
Aedes aegypti,1630,unpublished,polygon,2,-20.52,-48.62,Brazil,BRA,37,
Aedes aegypti,1631,unpublished,polygon,2,-20.52,-43.84,Brazil,BRA,37,
Aedes aegypti,1632,unpublished,polygon,2,-20.51,-45.84,Brazil,BRA,37,
Aedes aegypti,1633,unpublished,polygon,2,-20.49,-47.78,Brazil,BRA,37,
Aedes aegypti,1634,unpublished,polygon,2,-20.48,-44.25,Brazil,BRA,37,
Aedes aegypti,1635,unpublished,polygon,2,-20.48,-51.33,Brazil,BRA,37,
Aedes aegypti,1636,unpublished,polygon,2,-20.48,-50.84,Brazil,BRA,37,
Aedes aegypti,1637,unpublished,polygon,2,-20.48,-50.91,Brazil,BRA,37,
Aedes aegypti,1638,unpublished,polygon,2,-20.48,-42.63,Brazil,BRA,37,
Aedes aegypti,1639,unpublished,polygon,2,-20.47,-51.1,Brazil,BRA,37,
Aedes aegypti,1640,unpublished,polygon,2,-20.46,-55.08,Brazil,BRA,37,
Aedes aegypti,1641,unpublished,polygon,2,-20.46,-46.06,Brazil,BRA,37,
Aedes aegypti,1642,unpublished,polygon,2,-20.46,-47.58,Brazil,BRA,37,
Aedes aegypti,1643,unpublished,polygon,2,-20.46,-45.1,Brazil,BRA,37,
Aedes aegypti,1644,unpublished,polygon,2,-20.45,-49.33,Brazil,BRA,37,
Aedes aegypti,1645,unpublished,polygon,2,-20.45,-50.53,Brazil,BRA,37,
Aedes aegypti,1646,unpublished,polygon,2,-20.45,-45.54,Brazil,BRA,37,
Aedes aegypti,1647,unpublished,polygon,2,-20.45,-50.62,Brazil,BRA,37,
Aedes aegypti,1648,unpublished,polygon,2,-20.45,-50.0,Brazil,BRA,37,
Aedes aegypti,1649,unpublished,polygon,2,-20.44,-46.34,Brazil,BRA,37,
Aedes aegypti,1650,unpublished,polygon,2,-20.44,-50.75,Brazil,BRA,37,
Aedes aegypti,1651,unpublished,polygon,2,-20.44,-42.26,Brazil,BRA,37,
Aedes aegypti,1652,unpublished,polygon,2,-20.44,-41.95,Brazil,BRA,37,
Aedes aegypti,1653,unpublished,polygon,2,-20.44,-42.79,Brazil,BRA,37,
Aedes aegypti,1654,unpublished,polygon,2,-20.43,-40.77,Brazil,BRA,37,
Aedes aegypti,1655,unpublished,polygon,2,-20.43,-40.38,Brazil,BRA,37,
Aedes aegypti,1656,unpublished,polygon,2,-20.43,-49.77,Brazil,BRA,37,
Aedes aegypti,1657,unpublished,polygon,2,-20.42,-42.91,Brazil,BRA,37,
Aedes aegypti,1658,unpublished,polygon,2,-20.41,-48.06,Brazil,BRA,37,
Aedes aegypti,1659,unpublished,polygon,2,-20.41,-44.36,Brazil,BRA,37,
Aedes aegypti,1660,unpublished,polygon,2,-20.41,-50.12,Brazil,BRA,37,
Aedes aegypti,1661,unpublished,polygon,2,-20.41,-50.38,Brazil,BRA,37,
Aedes aegypti,1662,unpublished,polygon,2,-20.41,-44.04,Brazil,BRA,37,
Aedes aegypti,1663,unpublished,polygon,2,-20.4,-52.18,Brazil,BRA,37,
Aedes aegypti,1664,unpublished,polygon,2,-20.4,-50.2,Brazil,BRA,37,
Aedes aegypti,1665,unpublished,polygon,2,-20.4,-44.77,Brazil,BRA,37,
Aedes aegypti,1666,unpublished,polygon,2,-20.4,-43.1,Brazil,BRA,37,
Aedes aegypti,1667,unpublished,polygon,2,-20.4,-45.7,Brazil,BRA,37,
Aedes aegypti,1668,unpublished,polygon,2,-20.4,-43.67,Brazil,BRA,37,
Aedes aegypti,1669,unpublished,polygon,2,-20.39,-40.5,Brazil,BRA,37,
Aedes aegypti,1670,unpublished,polygon,2,-20.39,-47.11,Brazil,BRA,37,
Aedes aegypti,1671,unpublished,polygon,2,-20.38,-42.15,Brazil,BRA,37,
Aedes aegypti,1672,unpublished,polygon,2,-20.38,-41.26,Brazil,BRA,37,
Aedes aegypti,1673,unpublished,polygon,2,-20.37,-50.68,Brazil,BRA,37,
Aedes aegypti,1674,unpublished,polygon,2,-20.37,-41.13,Brazil,BRA,37,
Aedes aegypti,1675,unpublished,polygon,2,-20.37,-44.53,Brazil,BRA,37,
Aedes aegypti,1676,unpublished,polygon,2,-20.37,-48.99,Brazil,BRA,37,
Aedes aegypti,1677,unpublished,polygon,2,-20.37,-50.91,Brazil,BRA,37,
Aedes aegypti,1678,unpublished,polygon,2,-20.37,-46.79,Brazil,BRA,37,
Aedes aegypti,1679,unpublished,polygon,2,-20.37,-47.4,Brazil,BRA,37,
Aedes aegypti,1680,unpublished,polygon,2,-20.37,-49.19,Brazil,BRA,37,
Aedes aegypti,1681,unpublished,polygon,2,-20.36,-47.24,Brazil,BRA,37,
Aedes aegypti,1682,unpublished,polygon,2,-20.36,-41.53,Brazil,BRA,37,
Aedes aegypti,1683,unpublished,polygon,2,-20.35,-41.93,Brazil,BRA,37,
Aedes aegypti,1684,unpublished,polygon,2,-20.34,-47.57,Brazil,BRA,37,
Aedes aegypti,1685,unpublished,polygon,2,-20.34,-49.5,Brazil,BRA,37,
Aedes aegypti,1686,unpublished,polygon,2,-20.34,-41.67,Brazil,BRA,37,
Aedes aegypti,1687,unpublished,polygon,2,-20.34,-48.4,Brazil,BRA,37,
Aedes aegypti,1688,unpublished,polygon,2,-20.34,-43.33,Brazil,BRA,37,
Aedes aegypti,1689,unpublished,polygon,2,-20.33,-42.72,Brazil,BRA,37,
Aedes aegypti,1690,unpublished,polygon,2,-20.33,-44.01,Brazil,BRA,37,
Aedes aegypti,1691,unpublished,polygon,2,-20.32,-44.22,Brazil,BRA,37,
Aedes aegypti,1692,unpublished,polygon,2,-20.32,-47.83,Brazil,BRA,37,
Aedes aegypti,1693,unpublished,polygon,2,-20.32,-40.84,Brazil,BRA,37,
Aedes aegypti,1694,unpublished,polygon,2,-20.31,-40.47,Brazil,BRA,37,
Aedes aegypti,1695,unpublished,polygon,2,-20.3,-42.31,Brazil,BRA,37,
Aedes aegypti,1696,unpublished,polygon,2,-20.29,-49.91,Brazil,BRA,37,
Aedes aegypti,1697,unpublished,polygon,2,-20.29,-49.76,Brazil,BRA,37,
Aedes aegypti,1698,unpublished,polygon,2,-20.29,-43.07,Brazil,BRA,37,
Aedes aegypti,1699,unpublished,polygon,2,-20.29,-45.23,Brazil,BRA,37,
Aedes aegypti,1700,unpublished,polygon,2,-20.28,-40.24,Brazil,BRA,37,
Aedes aegypti,1701,unpublished,polygon,2,-20.28,-45.89,Brazil,BRA,37,
Aedes aegypti,1702,unpublished,polygon,2,-20.28,-50.27,Brazil,BRA,37,
Aedes aegypti,1703,unpublished,polygon,2,-20.28,-42.44,Brazil,BRA,37,
Aedes aegypti,1704,unpublished,polygon,2,-20.28,-50.88,Brazil,BRA,37,
Aedes aegypti,1705,unpublished,polygon,2,-20.27,-48.7,Brazil,BRA,37,
Aedes aegypti,1706,unpublished,polygon,2,-20.27,-41.55,Brazil,BRA,37,
Aedes aegypti,1707,unpublished,polygon,2,-20.27,-51.73,Brazil,BRA,37,
Aedes aegypti,1708,unpublished,polygon,2,-20.27,-50.94,Brazil,BRA,37,
Aedes aegypti,1709,unpublished,polygon,2,-20.27,-50.73,Brazil,BRA,37,
Aedes aegypti,1710,unpublished,polygon,2,-20.26,-50.56,Brazil,BRA,37,
Aedes aegypti,1711,unpublished,polygon,2,-20.26,-51.05,Brazil,BRA,37,
Aedes aegypti,1712,unpublished,polygon,2,-20.26,-43.8,Brazil,BRA,37,
Aedes aegypti,1713,unpublished,polygon,2,-20.26,-50.04,Brazil,BRA,37,
Aedes aegypti,1714,unpublished,polygon,2,-20.26,-50.41,Brazil,BRA,37,
Aedes aegypti,1715,unpublished,polygon,2,-20.26,-44.35,Brazil,BRA,37,
Aedes aegypti,1716,unpublished,polygon,2,-20.25,-41.84,Brazil,BRA,37,
Aedes aegypti,1717,unpublished,polygon,2,-20.25,-45.03,Brazil,BRA,37,
Aedes aegypti,1718,unpublished,polygon,2,-20.25,-50.8,Brazil,BRA,37,
Aedes aegypti,1719,unpublished,polygon,2,-20.25,-54.33,Brazil,BRA,37,
Aedes aegypti,1720,unpublished,polygon,2,-20.24,-45.53,Brazil,BRA,37,
Aedes aegypti,1721,unpublished,polygon,2,-20.23,-41.94,Brazil,BRA,37,
Aedes aegypti,1722,unpublished,polygon,2,-20.22,-49.17,Brazil,BRA,37,
Aedes aegypti,1723,unpublished,polygon,2,-20.21,-49.36,Brazil,BRA,37,
Aedes aegypti,1724,unpublished,polygon,2,-20.21,-42.89,Brazil,BRA,37,
Aedes aegypti,1725,unpublished,polygon,2,-20.21,-44.46,Brazil,BRA,37,
Aedes aegypti,1726,unpublished,polygon,2,-20.2,-47.71,Brazil,BRA,37,
Aedes aegypti,1727,unpublished,polygon,2,-20.2,-50.13,Brazil,BRA,37,
Aedes aegypti,1728,unpublished,polygon,2,-20.2,-50.49,Brazil,BRA,37,
Aedes aegypti,1729,unpublished,polygon,2,-20.2,-50.66,Brazil,BRA,37,
Aedes aegypti,1730,unpublished,polygon,2,-20.2,-44.71,Brazil,BRA,37,
Aedes aegypti,1731,unpublished,polygon,2,-20.19,-48.17,Brazil,BRA,37,
Aedes aegypti,1732,unpublished,polygon,2,-20.19,-44.16,Brazil,BRA,37,
Aedes aegypti,1733,unpublished,polygon,2,-20.18,-50.73,Brazil,BRA,37,
Aedes aegypti,1734,unpublished,polygon,2,-20.18,-42.26,Brazil,BRA,37,
Aedes aegypti,1735,unpublished,polygon,2,-20.18,-42.09,Brazil,BRA,37,
Aedes aegypti,1736,unpublished,polygon,2,-20.18,-46.5,Brazil,BRA,37,
Aedes aegypti,1737,unpublished,polygon,2,-20.18,-49.74,Brazil,BRA,37,
Aedes aegypti,1738,unpublished,polygon,2,-20.16,-47.43,Brazil,BRA,37,
Aedes aegypti,1739,unpublished,polygon,2,-20.16,-47.82,Brazil,BRA,37,
Aedes aegypti,1740,unpublished,polygon,2,-20.15,-41.81,Brazil,BRA,37,
Aedes aegypti,1741,unpublished,polygon,2,-20.14,-56.6,Brazil,BRA,37,
Aedes aegypti,1742,unpublished,polygon,2,-20.14,-40.3,Brazil,BRA,37,
Aedes aegypti,1743,unpublished,polygon,2,-20.13,-45.76,Brazil,BRA,37,
Aedes aegypti,1744,unpublished,polygon,2,-20.13,-45.53,Brazil,BRA,37,
Aedes aegypti,1745,unpublished,polygon,2,-20.13,-42.66,Brazil,BRA,37,
Aedes aegypti,1746,unpublished,polygon,2,-20.12,-45.99,Brazil,BRA,37,
Aedes aegypti,1747,unpublished,polygon,2,-20.12,-41.58,Brazil,BRA,37,
Aedes aegypti,1748,unpublished,polygon,2,-20.12,-42.96,Brazil,BRA,37,
Aedes aegypti,1749,unpublished,polygon,2,-20.11,-44.94,Brazil,BRA,37,
Aedes aegypti,1750,unpublished,polygon,2,-20.11,-43.14,Brazil,BRA,37,
Aedes aegypti,1751,unpublished,polygon,2,-20.11,-49.02,Brazil,BRA,37,
Aedes aegypti,1752,unpublished,polygon,2,-20.11,-40.56,Brazil,BRA,37,
Aedes aegypti,1753,unpublished,polygon,2,-20.11,-41.32,Brazil,BRA,37,
Aedes aegypti,1754,unpublished,polygon,2,-20.11,-50.53,Brazil,BRA,37,
Aedes aegypti,1755,unpublished,polygon,2,-20.1,-43.77,Brazil,BRA,37,
Aedes aegypti,1756,unpublished,polygon,2,-20.1,-50.17,Brazil,BRA,37,
Aedes aegypti,1757,unpublished,polygon,2,-20.09,-45.28,Brazil,BRA,37,
Aedes aegypti,1758,unpublished,polygon,2,-20.09,-50.81,Brazil,BRA,37,
Aedes aegypti,1759,unpublished,polygon,2,-20.09,-41.11,Brazil,BRA,37,
Aedes aegypti,1760,unpublished,polygon,2,-20.09,-40.82,Brazil,BRA,37,
Aedes aegypti,1761,unpublished,polygon,2,-20.08,-44.58,Brazil,BRA,37,
Aedes aegypti,1762,unpublished,polygon,2,-20.08,-43.89,Brazil,BRA,37,
Aedes aegypti,1763,unpublished,polygon,2,-20.07,-42.57,Brazil,BRA,37,
Aedes aegypti,1764,unpublished,polygon,2,-20.07,-49.43,Brazil,BRA,37,
Aedes aegypti,1765,unpublished,polygon,2,-20.07,-44.17,Brazil,BRA,37,
Aedes aegypti,1766,unpublished,polygon,2,-20.07,-51.34,Brazil,BRA,37,
Aedes aegypti,1767,unpublished,polygon,2,-20.07,-50.46,Brazil,BRA,37,
Aedes aegypti,1768,unpublished,polygon,2,-20.07,-48.64,Brazil,BRA,37,
Aedes aegypti,1769,unpublished,polygon,2,-20.07,-43.42,Brazil,BRA,37,
Aedes aegypti,1770,unpublished,polygon,2,-20.07,-47.69,Brazil,BRA,37,
Aedes aegypti,1771,unpublished,polygon,2,-20.07,-49.96,Brazil,BRA,37,
Aedes aegypti,1772,unpublished,polygon,2,-20.07,-50.91,Brazil,BRA,37,
Aedes aegypti,1773,unpublished,polygon,2,-20.07,-47.44,Brazil,BRA,37,
Aedes aegypti,1774,unpublished,polygon,2,-20.06,-50.59,Brazil,BRA,37,
Aedes aegypti,1775,unpublished,polygon,2,-20.06,-44.24,Brazil,BRA,37,
Aedes aegypti,1776,unpublished,polygon,2,-20.06,-50.35,Brazil,BRA,37,
Aedes aegypti,1777,unpublished,polygon,2,-20.06,-44.12,Brazil,BRA,37,
Aedes aegypti,1778,unpublished,polygon,2,-20.06,-44.32,Brazil,BRA,37,
Aedes aegypti,1779,unpublished,polygon,2,-20.05,-43.3,Brazil,BRA,37,
Aedes aegypti,1780,unpublished,polygon,2,-20.05,-49.73,Brazil,BRA,37,
Aedes aegypti,1781,unpublished,polygon,2,-20.05,-41.89,Brazil,BRA,37,
Aedes aegypti,1782,unpublished,polygon,2,-20.03,-50.75,Brazil,BRA,37,
Aedes aegypti,1783,unpublished,polygon,2,-20.03,-44.44,Brazil,BRA,37,
Aedes aegypti,1784,unpublished,polygon,2,-20.03,-42.26,Brazil,BRA,37,
Aedes aegypti,1785,unpublished,polygon,2,-20.02,-42.36,Brazil,BRA,37,
Aedes aegypti,1786,unpublished,polygon,2,-20.02,-44.07,Brazil,BRA,37,
Aedes aegypti,1787,unpublished,polygon,2,-20.02,-41.65,Brazil,BRA,37,
Aedes aegypti,1788,unpublished,polygon,2,-20.02,-46.37,Brazil,BRA,37,
Aedes aegypti,1789,unpublished,polygon,2,-20.01,-53.0,Brazil,BRA,37,
Aedes aegypti,1790,unpublished,polygon,2,-20.0,-42.05,Brazil,BRA,37,
Aedes aegypti,1791,unpublished,polygon,2,-20.0,-45.49,Brazil,BRA,37,
Aedes aegypti,1792,unpublished,polygon,2,-20.0,-48.09,Brazil,BRA,37,
Aedes aegypti,1793,unpublished,polygon,2,-19.98,-43.78,Brazil,BRA,37,
Aedes aegypti,1794,unpublished,polygon,2,-19.98,-54.73,Brazil,BRA,37,
Aedes aegypti,1795,unpublished,polygon,2,-19.98,-44.71,Brazil,BRA,37,
Aedes aegypti,1796,unpublished,polygon,2,-19.97,-44.83,Brazil,BRA,37,
Aedes aegypti,1797,unpublished,polygon,2,-19.96,-43.16,Brazil,BRA,37,
Aedes aegypti,1798,unpublished,polygon,2,-19.96,-50.12,Brazil,BRA,37,
Aedes aegypti,1799,unpublished,polygon,2,-19.96,-50.26,Brazil,BRA,37,
Aedes aegypti,1800,unpublished,polygon,2,-19.96,-50.62,Brazil,BRA,37,
Aedes aegypti,1801,unpublished,polygon,2,-19.96,-44.35,Brazil,BRA,37,
Aedes aegypti,1802,unpublished,polygon,2,-19.95,-40.87,Brazil,BRA,37,
Aedes aegypti,1803,unpublished,polygon,2,-19.95,-40.33,Brazil,BRA,37,
Aedes aegypti,1804,unpublished,polygon,2,-19.95,-42.09,Brazil,BRA,37,
Aedes aegypti,1805,unpublished,polygon,2,-19.94,-48.66,Brazil,BRA,37,
Aedes aegypti,1806,unpublished,polygon,2,-19.94,-48.35,Brazil,BRA,37,
Aedes aegypti,1807,unpublished,polygon,2,-19.94,-44.19,Brazil,BRA,37,
Aedes aegypti,1808,unpublished,polygon,2,-19.94,-42.67,Brazil,BRA,37,
Aedes aegypti,1809,unpublished,polygon,2,-19.93,-41.46,Brazil,BRA,37,
Aedes aegypti,1810,unpublished,polygon,2,-19.93,-47.81,Brazil,BRA,37,
Aedes aegypti,1811,unpublished,polygon,2,-19.92,-50.41,Brazil,BRA,37,
Aedes aegypti,1812,unpublished,polygon,2,-19.92,-45.05,Brazil,BRA,37,
Aedes aegypti,1813,unpublished,polygon,2,-19.92,-43.96,Brazil,BRA,37,
Aedes aegypti,1814,unpublished,polygon,2,-19.91,-46.89,Brazil,BRA,37,
Aedes aegypti,1815,unpublished,polygon,2,-19.91,-50.52,Brazil,BRA,37,
Aedes aegypti,1816,unpublished,polygon,2,-19.9,-41.71,Brazil,BRA,37,
Aedes aegypti,1817,unpublished,polygon,2,-19.9,-43.51,Brazil,BRA,37,
Aedes aegypti,1818,unpublished,polygon,2,-19.89,-44.08,Brazil,BRA,37,
Aedes aegypti,1819,unpublished,polygon,2,-19.89,-43.63,Brazil,BRA,37,
Aedes aegypti,1820,unpublished,polygon,2,-19.89,-45.18,Brazil,BRA,37,
Aedes aegypti,1821,unpublished,polygon,2,-19.88,-42.9,Brazil,BRA,37,
Aedes aegypti,1822,unpublished,polygon,2,-19.87,-46.16,Brazil,BRA,37,
Aedes aegypti,1823,unpublished,polygon,2,-19.87,-41.06,Brazil,BRA,37,
Aedes aegypti,1824,unpublished,polygon,2,-19.87,-40.64,Brazil,BRA,37,
Aedes aegypti,1825,unpublished,polygon,2,-19.86,-45.7,Brazil,BRA,37,
Aedes aegypti,1826,unpublished,polygon,2,-19.86,-47.63,Brazil,BRA,37,
Aedes aegypti,1827,unpublished,polygon,2,-19.86,-45.0,Brazil,BRA,37,
Aedes aegypti,1828,unpublished,polygon,2,-19.86,-44.44,Brazil,BRA,37,
Aedes aegypti,1829,unpublished,polygon,2,-19.86,-47.22,Brazil,BRA,37,
Aedes aegypti,1830,unpublished,polygon,2,-19.85,-43.79,Brazil,BRA,37,
Aedes aegypti,1831,unpublished,polygon,2,-19.85,-44.61,Brazil,BRA,37,
Aedes aegypti,1832,unpublished,polygon,2,-19.84,-45.4,Brazil,BRA,37,
Aedes aegypti,1833,unpublished,polygon,2,-19.84,-43.16,Brazil,BRA,37,
Aedes aegypti,1834,unpublished,polygon,2,-19.83,-42.67,Brazil,BRA,37,
Aedes aegypti,1835,unpublished,polygon,2,-19.83,-40.43,Brazil,BRA,37,
Aedes aegypti,1836,unpublished,polygon,2,-19.82,-54.33,Brazil,BRA,37,
Aedes aegypti,1837,unpublished,polygon,2,-19.81,-55.06,Brazil,BRA,37,
Aedes aegypti,1838,unpublished,polygon,2,-19.81,-43.1,Brazil,BRA,37,
Aedes aegypti,1839,unpublished,polygon,2,-19.8,-43.31,Brazil,BRA,37,
Aedes aegypti,1840,unpublished,polygon,2,-19.79,-44.88,Brazil,BRA,37,
Aedes aegypti,1841,unpublished,polygon,2,-19.78,-40.13,Brazil,BRA,37,
Aedes aegypti,1842,unpublished,polygon,2,-19.78,-44.07,Brazil,BRA,37,
Aedes aegypti,1843,unpublished,polygon,2,-19.78,-50.8,Brazil,BRA,37,
Aedes aegypti,1844,unpublished,polygon,2,-19.77,-49.87,Brazil,BRA,37,
Aedes aegypti,1845,unpublished,polygon,2,-19.76,-46.4,Brazil,BRA,37,
Aedes aegypti,1846,unpublished,polygon,2,-19.76,-42.05,Brazil,BRA,37,
Aedes aegypti,1847,unpublished,polygon,2,-19.76,-44.32,Brazil,BRA,37,
Aedes aegypti,1848,unpublished,polygon,2,-19.76,-45.97,Brazil,BRA,37,
Aedes aegypti,1849,unpublished,polygon,2,-19.76,-49.45,Brazil,BRA,37,
Aedes aegypti,1850,unpublished,polygon,2,-19.75,-41.75,Brazil,BRA,37,
Aedes aegypti,1851,unpublished,polygon,2,-19.74,-42.42,Brazil,BRA,37,
Aedes aegypti,1852,unpublished,polygon,2,-19.73,-43.95,Brazil,BRA,37,
Aedes aegypti,1853,unpublished,polygon,2,-19.73,-40.44,Brazil,BRA,37,
Aedes aegypti,1854,unpublished,polygon,2,-19.73,-43.85,Brazil,BRA,37,
Aedes aegypti,1855,unpublished,polygon,2,-19.73,-40.65,Brazil,BRA,37,
Aedes aegypti,1856,unpublished,polygon,2,-19.73,-42.36,Brazil,BRA,37,
Aedes aegypti,1857,unpublished,polygon,2,-19.72,-40.88,Brazil,BRA,37,
Aedes aegypti,1858,unpublished,polygon,2,-19.71,-48.65,Brazil,BRA,37,
