X,Y,LOCATION_TYPE
-35.75,-7.89,presence
-37.14,-7.89,presence
-35.99,-7.89,presence
-36.31,-7.89,presence
-35.14,-7.89,presence
-36.13,-7.88,presence
-38.76,-7.88,presence
-42.47,-7.88,presence
-42.86,-7.88,presence
-35.08,-7.87,presence
-35.34,-7.86,presence
-35.6,-7.86,presence
-37.4,-7.85,presence
-48.15,-7.85,presence
-38.18,-7.84,presence
-38.07,-7.84,presence
-35.44,-7.84,presence
-42.29,-7.84,presence
-39.35,-7.83,presence
-35.31,-7.83,presence
-35.88,-7.82,presence
-36.65,-7.81,presence
-35.08,-7.8,presence
-37.73,-7.8,presence
-34.97,-7.8,presence
-39.69,-7.79,presence
-41.98,-7.79,presence
-43.16,-7.79,presence
-44.56,-7.79,presence
-35.82,-7.78,presence
-36.51,-7.78,presence
-39.05,-7.77,presence
-35.57,-7.77,presence
-44.01,-7.77,presence
-35.71,-7.76,presence
-34.86,-7.75,presence
-37.62,-7.75,presence
-35.17,-7.75,presence
-46.69,-7.75,presence
-43.85,-7.75,presence
-34.9,-7.75,presence
-40.3,-7.74,presence
-35.2,-7.73,presence
-35.93,-7.73,presence
-49.04,-7.73,presence
-35.35,-7.73,presence
-39.19,-7.73,presence
-39.0,-7.73,presence
-50.14,-7.73,presence
-37.86,-7.71,presence
-35.6,-7.71,presence
-47.58,-7.71,presence
-37.42,-7.71,presence
-40.95,-7.71,presence
-40.77,-7.7,presence
-35.5,-7.7,presence
-38.21,-7.7,presence
-38.09,-7.7,presence
-37.26,-7.7,presence
-36.05,-7.69,presence
-37.09,-7.69,presence
-36.13,-7.68,presence
-39.96,-7.68,presence
-35.04,-7.68,presence
-36.29,-7.68,presence
-41.88,-7.68,presence
-35.73,-7.68,presence
-38.58,-7.67,presence
-35.36,-7.67,presence
-36.91,-7.66,presence
-41.27,-7.66,presence
-48.37,-7.65,presence
-36.63,-7.65,presence
-42.87,-7.65,presence
-38.0,-7.65,presence
-40.5,-7.63,presence
-38.31,-7.63,presence
-41.68,-7.62,presence
-39.5,-7.61,presence
-41.52,-7.61,presence
-37.14,-7.61,presence
-35.19,-7.61,presence
-35.09,-7.6,presence
-35.49,-7.6,presence
-42.33,-7.59,presence
-59.42,-7.59,presence
-39.22,-7.59,presence
-34.94,-7.59,presence
-37.86,-7.59,presence
-38.93,-7.59,presence
-43.54,-7.58,presence
-36.39,-7.58,presence
-37.65,-7.58,presence
-37.52,-7.58,presence
-35.97,-7.57,presence
-37.04,-7.56,presence
-35.8,-7.56,presence
-36.72,-7.56,presence
-48.95,-7.55,presence
-49.52,-7.55,presence
-35.57,-7.55,presence
-39.11,-7.55,presence
-35.71,-7.55,presence
-38.17,-7.54,presence
-37.24,-7.54,presence
-35.45,-7.53,presence
-41.09,-7.53,presence
-38.54,-7.53,presence
-35.32,-7.52,presence
-42.58,-7.52,presence
-39.73,-7.52,presence
-47.79,-7.51,presence
-62.64,-7.51,presence
-37.81,-7.51,presence
-38.4,-7.51,presence
-40.24,-7.5,presence
-36.14,-7.5,presence
-37.66,-7.49,presence
-50.67,-7.48,presence
-43.15,-7.48,presence
-34.92,-7.48,presence
-36.48,-7.48,presence
-35.24,-7.47,presence
-38.02,-7.46,presence
-38.09,-7.46,presence
-35.16,-7.46,presence
-52.09,-7.46,presence
-42.02,-7.46,presence
-51.34,-7.45,presence
-47.24,-7.45,presence
-36.28,-7.45,presence
-37.44,-7.45,presence
-34.83,-7.45,presence
-38.32,-7.45,presence
-35.29,-7.44,presence
-41.8,-7.44,presence
-38.18,-7.43,presence
-38.71,-7.42,presence
-39.33,-7.42,presence
-36.06,-7.42,presence
-40.74,-7.42,presence
-41.19,-7.41,presence
-35.64,-7.41,presence
-41.48,-7.41,presence
-36.85,-7.4,presence
-35.47,-7.4,presence
-35.77,-7.4,presence
-37.56,-7.4,presence
-45.55,-7.4,presence
-35.92,-7.4,presence
-37.97,-7.39,presence
-40.98,-7.39,presence
-37.13,-7.39,presence
-40.88,-7.38,presence
-50.1,-7.37,presence
-35.07,-7.36,presence
-34.95,-7.35,presence
-35.35,-7.35,presence
-35.22,-7.35,presence
-39.03,-7.34,presence
-40.8,-7.34,presence
-37.35,-7.33,presence
-36.91,-7.33,presence
-40.63,-7.32,presence
-39.14,-7.32,presence
-36.68,-7.32,presence
-43.93,-7.31,presence
-37.09,-7.31,presence
-35.48,-7.3,presence
-34.87,-7.3,presence
-37.36,-7.29,presence
-39.47,-7.29,presence
-38.48,-7.29,presence
-37.74,-7.29,presence
-35.27,-7.28,presence
-35.63,-7.28,presence
-38.19,-7.28,presence
-42.16,-7.27,presence
-41.89,-7.27,presence
-35.92,-7.27,presence
-38.94,-7.27,presence
-36.47,-7.27,presence
-36.22,-7.26,presence
-48.28,-7.25,presence
-37.24,-7.25,presence
-38.33,-7.25,presence
-35.2,-7.24,presence
-37.44,-7.24,presence
-41.54,-7.24,presence
-35.66,-7.24,presence
-36.6,-7.24,presence
-35.37,-7.24,presence
-41.76,-7.23,presence
-44.21,-7.23,presence
-38.37,-7.23,presence
-39.75,-7.23,presence
-36.85,-7.22,presence
-40.08,-7.21,presence
-38.52,-7.21,presence
-37.09,-7.21,presence
-40.93,-7.21,presence
-37.93,-7.2,presence
-45.29,-7.2,presence
-41.33,-7.2,presence
-40.78,-7.2,presence
-35.76,-7.19,presence
-42.49,-7.19,presence
-39.28,-7.19,presence
-40.32,-7.19,presence
-41.06,-7.18,presence
-35.66,-7.18,presence
-46.26,-7.17,presence
-35.26,-7.17,presence
-41.7,-7.16,presence
-47.84,-7.16,presence
-35.57,-7.16,presence
-38.14,-7.16,presence
-44.62,-7.16,presence
-37.6,-7.16,presence
-34.88,-7.15,presence
-35.97,-7.15,presence
-35.29,-7.15,presence
-35.86,-7.15,presence
-37.32,-7.15,presence
-37.17,-7.14,presence
-35.45,-7.14,presence
-35.11,-7.14,presence
-34.93,-7.13,presence
-35.77,-7.12,presence
-35.33,-7.11,presence
-37.05,-7.11,presence
-36.96,-7.11,presence
-43.51,-7.11,presence
-38.79,-7.11,presence
-37.45,-7.11,presence
-44.89,-7.11,presence
-39.67,-7.11,presence
-37.75,-7.1,presence
-35.01,-7.1,presence
-36.84,-7.09,presence
-38.49,-7.09,presence
-35.94,-7.09,presence
-35.85,-7.09,presence
-36.35,-7.09,presence
-38.2,-7.09,presence
-43.89,-7.08,presence
-42.76,-7.08,presence
-40.6,-7.08,presence
-36.72,-7.07,presence
-40.84,-7.07,presence
-40.03,-7.07,presence
-35.76,-7.07,presence
-37.96,-7.06,presence
-35.2,-7.06,presence
-36.09,-7.06,presence
-45.69,-7.05,presence
-41.49,-7.05,presence
-38.33,-7.05,presence
-35.94,-7.05,presence
-37.12,-7.05,presence
-35.6,-7.05,presence
-48.94,-7.04,presence
-36.57,-7.04,presence
-35.31,-7.04,presence
-48.38,-7.04,presence
-34.85,-7.03,presence
-37.35,-7.03,presence
-39.28,-7.03,presence
-48.79,-7.02,presence
-38.95,-7.01,presence
-35.88,-7.01,presence
-46.61,-7.01,presence
-41.34,-7.0,presence
-41.17,-7.0,presence
-43.12,-7.0,presence
-35.42,-7.0,presence
-36.76,-6.99,presence
-48.53,-6.99,presence
-46.11,-6.99,presence
-39.71,-6.98,presence
-44.06,-6.98,presence
-36.25,-6.98,presence
-35.52,-6.97,presence
-42.25,-6.97,presence
-41.71,-6.97,presence
-40.91,-6.95,presence
-38.7,-6.95,presence
-35.69,-6.95,presence
-38.34,-6.95,presence
-41.87,-6.95,presence
-36.63,-6.95,presence
-37.79,-6.95,presence
-40.26,-6.94,presence
-38.14,-6.94,presence
-41.04,-6.94,presence
-35.86,-6.94,presence
-39.26,-6.92,presence
-37.08,-6.92,presence
-38.53,-6.92,presence
-34.92,-6.92,presence
-39.86,-6.92,presence
-41.52,-6.92,presence
-36.9,-6.92,presence
-41.31,-6.92,presence
-36.45,-6.92,presence
-39.54,-6.91,presence
-35.52,-6.9,presence
-35.25,-6.9,presence
-35.16,-6.9,presence
-37.71,-6.9,presence
-36.66,-6.89,presence
-35.46,-6.89,presence
-37.51,-6.89,presence
-35.96,-6.89,presence
-41.18,-6.88,presence
-47.97,-6.88,presence
-35.61,-6.88,presence
-35.36,-6.87,presence
-37.61,-6.87,presence
-36.32,-6.87,presence
-35.73,-6.86,presence
-35.55,-6.85,presence
-46.44,-6.85,presence
-49.26,-6.85,presence
-44.6,-6.85,presence
-43.71,-6.84,presence
-35.64,-6.83,presence
-60.51,-6.83,presence
-49.54,-6.83,presence
-38.62,-6.83,presence
-38.33,-6.82,presence
-36.82,-6.82,presence
-37.83,-6.82,presence
-42.24,-6.81,presence
-51.41,-6.81,presence
-37.38,-6.81,presence
-35.26,-6.81,presence
-38.73,-6.81,presence
-37.95,-6.8,presence
-41.77,-6.79,presence
-37.05,-6.79,presence
-35.59,-6.79,presence
-41.5,-6.79,presence
-61.11,-6.79,presence
-35.49,-6.79,presence
-42.46,-6.79,presence
-38.07,-6.78,presence
-37.17,-6.77,presence
-47.81,-6.77,presence
-41.27,-6.77,presence
-44.14,-6.77,presence
-36.4,-6.77,presence
-36.08,-6.77,presence
-35.85,-6.77,presence
-40.73,-6.77,presence
-38.99,-6.76,presence
-47.17,-6.76,presence
-39.99,-6.76,presence
-37.58,-6.76,presence
-50.4,-6.76,presence
-38.45,-6.75,presence
-38.23,-6.75,presence
-35.01,-6.75,presence
-39.22,-6.74,presence
-36.18,-6.74,presence
-36.78,-6.74,presence
-35.72,-6.74,presence
-35.42,-6.74,presence
-48.49,-6.74,presence
-48.25,-6.74,presence
-35.29,-6.73,presence
-67.95,-6.73,presence
-39.75,-6.72,presence
-35.39,-6.72,presence
-38.75,-6.71,presence
-41.39,-6.71,presence
-38.58,-6.71,presence
-36.62,-6.71,presence
-35.48,-6.71,presence
-35.46,-6.7,presence
-35.16,-6.7,presence
-35.61,-6.7,presence
-37.17,-6.69,presence
-36.91,-6.68,presence
-35.37,-6.68,presence
-41.7,-6.68,presence
-42.73,-6.68,presence
-36.42,-6.67,presence
-35.29,-6.67,presence
-34.98,-6.66,presence
-39.51,-6.66,presence
-44.15,-6.65,presence
-42.48,-6.65,presence
-35.94,-6.64,presence
-42.26,-6.64,presence
-38.04,-6.64,presence
-36.27,-6.62,presence
-35.81,-6.62,presence
-38.74,-6.62,presence
-37.63,-6.62,presence
-35.65,-6.61,presence
-35.27,-6.6,presence
-38.57,-6.6,presence
-48.46,-6.6,presence
-36.81,-6.6,presence
-43.16,-6.59,presence
-38.49,-6.59,presence
-47.67,-6.59,presence
-37.88,-6.59,presence
-40.37,-6.59,presence
-35.42,-6.58,presence
-46.14,-6.58,presence
-39.11,-6.58,presence
-37.35,-6.57,presence
-43.63,-6.57,presence
-38.27,-6.56,presence
-35.43,-6.56,presence
-35.05,-6.56,presence
-42.23,-6.55,presence
-36.56,-6.55,presence
-38.18,-6.55,presence
-49.02,-6.55,presence
-35.54,-6.55,presence
-37.73,-6.54,presence
-36.05,-6.54,presence
-35.64,-6.54,presence
-42.1,-6.54,presence
-35.75,-6.53,presence
-38.06,-6.53,presence
-37.82,-6.52,presence
-44.34,-6.5,presence
-47.53,-6.5,presence
-38.39,-6.5,presence
-35.28,-6.5,presence
-41.48,-6.5,presence
-36.2,-6.49,presence
-36.35,-6.49,presence
-37.25,-6.49,presence
-47.72,-6.49,presence
-38.56,-6.48,presence
-50.11,-6.48,presence
-36.86,-6.48,presence
-41.99,-6.48,presence
-48.15,-6.48,presence
-38.49,-6.47,presence
-37.62,-6.47,presence
-37.95,-6.47,presence
-39.59,-6.47,presence
-43.5,-6.47,presence
-35.23,-6.46,presence
-37.05,-6.46,presence
-37.48,-6.46,presence
-35.44,-6.46,presence
-39.9,-6.46,presence
-35.62,-6.45,presence
-38.29,-6.45,presence
-38.16,-6.44,presence
-46.91,-6.44,presence
-35.81,-6.43,presence
-36.64,-6.42,presence
-47.91,-6.42,presence
-35.87,-6.42,presence
-36.43,-6.42,presence
-35.05,-6.42,presence
-35.72,-6.42,presence
-35.15,-6.42,presence
-42.24,-6.42,presence
-43.94,-6.41,presence
-38.31,-6.41,presence
-36.24,-6.4,presence
-42.79,-6.4,presence
-45.01,-6.4,presence
-41.26,-6.4,presence
-36.05,-6.39,presence
-37.86,-6.39,presence
-41.78,-6.39,presence
-38.53,-6.39,presence
-47.11,-6.38,presence
-38.41,-6.38,presence
-35.61,-6.37,presence
-37.98,-6.37,presence
-38.83,-6.36,presence
-36.2,-6.36,presence
-36.83,-6.36,presence
-39.26,-6.35,presence
-38.28,-6.35,presence
-42.5,-6.35,presence
-37.71,-6.33,presence
-37.47,-6.33,presence
-35.52,-6.32,presence
-47.76,-6.32,presence
-38.52,-6.32,presence
-53.64,-6.32,presence
-35.36,-6.32,presence
-37.15,-6.31,presence
-35.08,-6.3,presence
-37.26,-6.3,presence
-35.76,-6.3,presence
-40.59,-6.3,presence
-35.31,-6.3,presence
-38.03,-6.29,presence
-37.83,-6.29,presence
-35.22,-6.29,presence
-35.39,-6.28,presence
-38.33,-6.28,presence
-38.16,-6.28,presence
-46.63,-6.27,presence
-36.01,-6.27,presence
-35.57,-6.26,presence
-38.42,-6.25,presence
-35.34,-6.25,presence
-49.62,-6.25,presence
-36.44,-6.24,presence
-39.94,-6.24,presence
-40.15,-6.24,presence
-38.97,-6.24,presence
-35.1,-6.24,presence
-37.36,-6.24,presence
-36.21,-6.24,presence
-47.55,-6.23,presence
-35.82,-6.22,presence
-35.39,-6.22,presence
-47.85,-6.21,presence
-38.31,-6.21,presence
-43.12,-6.21,presence
-37.92,-6.21,presence
-38.46,-6.21,presence
-38.22,-6.2,presence
-42.2,-6.2,presence
-50.47,-6.2,presence
-36.67,-6.2,presence
-35.2,-6.2,presence
-48.19,-6.19,presence
-35.47,-6.19,presence
-36.83,-6.18,presence
-47.24,-6.18,presence
-48.79,-6.17,presence
-35.13,-6.16,presence
-37.84,-6.16,presence
-37.75,-6.16,presence
-36.72,-6.16,presence
-39.47,-6.15,presence
-36.15,-6.15,presence
-37.39,-6.15,presence
-35.5,-6.15,presence
-37.99,-6.14,presence
-39.05,-6.14,presence
-42.51,-6.14,presence
-35.64,-6.13,presence
-38.31,-6.13,presence
-49.21,-6.12,presence
-43.76,-6.12,presence
-38.4,-6.12,presence
-35.42,-6.11,presence
-35.71,-6.11,presence
-37.83,-6.11,presence
-38.16,-6.1,presence
-46.95,-6.1,presence
-47.84,-6.1,presence
-36.52,-6.09,presence
-35.93,-6.09,presence
-37.91,-6.09,presence
-42.75,-6.09,presence
-37.41,-6.08,presence
-44.25,-6.08,presence
-35.3,-6.08,presence
-37.73,-6.07,presence
-37.62,-6.07,presence
-35.17,-6.05,presence
-43.52,-6.05,presence
-42.49,-6.04,presence
-38.1,-6.04,presence
-35.68,-6.04,presence
-35.46,-6.03,presence
-56.44,-6.03,presence
-38.02,-6.03,presence
-37.01,-6.03,presence
-47.6,-6.02,presence
-42.66,-6.02,presence
-35.85,-6.01,presence
-38.5,-6.01,presence
-35.59,-6.01,presence
-37.83,-6.0,presence
-36.13,-6.0,presence
-37.48,-6.0,presence
-37.96,-5.99,presence
-38.18,-5.99,presence
-35.93,-5.98,presence
-37.71,-5.98,presence
-38.29,-5.98,presence
-36.34,-5.98,presence
-47.3,-5.96,presence
-36.44,-5.95,presence
-47.96,-5.95,presence
-35.43,-5.94,presence
-38.04,-5.94,presence
-35.76,-5.93,presence
-64.95,-5.93,presence
-37.15,-5.92,presence
-37.97,-5.92,presence
-42.12,-5.92,presence
-35.21,-5.92,presence
-41.88,-5.91,presence
-48.35,-5.91,presence
-42.62,-5.91,presence
-36.59,-5.9,presence
-37.31,-5.9,presence
-35.61,-5.89,presence
-40.29,-5.88,presence
-41.07,-5.88,presence
-42.4,-5.88,presence
-40.72,-5.87,presence
-44.29,-5.86,presence
-39.45,-5.86,presence
-35.93,-5.85,presence
-38.08,-5.85,presence
-42.8,-5.85,presence
-36.87,-5.84,presence
-42.92,-5.84,presence
-47.06,-5.84,presence
-39.74,-5.84,presence
-42.57,-5.82,presence
-42.49,-5.82,presence
-35.86,-5.82,presence
-42.63,-5.81,presence
-45.92,-5.81,presence
-35.22,-5.8,presence
-37.94,-5.8,presence
-42.26,-5.8,presence
-35.72,-5.79,presence
-35.55,-5.79,presence
-47.6,-5.79,presence
-38.99,-5.78,presence
-38.16,-5.78,presence
-43.83,-5.78,presence
-41.53,-5.78,presence
-37.97,-5.78,presence
-36.42,-5.78,presence
-35.36,-5.77,presence
-37.59,-5.77,presence
-37.11,-5.77,presence
-42.68,-5.77,presence
-48.4,-5.76,presence
-38.32,-5.76,presence
-36.02,-5.76,presence
-47.29,-5.73,presence
-42.16,-5.72,presence
-42.71,-5.71,presence
-36.8,-5.68,presence
-48.7,-5.68,presence
-47.76,-5.68,presence
-35.28,-5.68,presence
-35.79,-5.67,presence
-44.33,-5.67,presence
-36.17,-5.67,presence
-44.03,-5.66,presence
-47.71,-5.65,presence
-39.15,-5.64,presence
-36.52,-5.64,presence
-48.11,-5.64,presence
-37.87,-5.63,presence
-37.29,-5.62,presence
-42.59,-5.61,presence
-35.58,-5.6,presence
-42.85,-5.6,presence
-44.53,-5.6,presence
-40.75,-5.6,presence
-43.48,-5.6,presence
-35.39,-5.6,presence
-37.01,-5.59,presence
-35.99,-5.59,presence
-35.69,-5.59,presence
-47.28,-5.58,presence
-39.46,-5.58,presence
-44.08,-5.57,presence
-47.61,-5.55,presence
-41.9,-5.55,presence
-36.8,-5.54,presence
-37.66,-5.53,presence
-36.08,-5.53,presence
-50.07,-5.53,presence
-47.95,-5.52,presence
-39.82,-5.52,presence
-38.17,-5.52,presence
-47.09,-5.51,presence
-45.17,-5.51,presence
-44.61,-5.51,presence
-40.34,-5.5,presence
-38.72,-5.49,presence
-47.78,-5.49,presence
-42.41,-5.48,presence
-36.65,-5.48,presence
-35.88,-5.47,presence
-36.32,-5.47,presence
-35.38,-5.45,presence
-42.6,-5.45,presence
-48.68,-5.44,presence
-42.88,-5.44,presence
-45.57,-5.42,presence
-35.59,-5.41,presence
-37.55,-5.4,presence
-42.16,-5.4,presence
-44.32,-5.39,presence
-44.06,-5.39,presence
-43.39,-5.39,presence
-47.62,-5.39,presence
-46.48,-5.38,presence
-35.4,-5.36,presence
-36.13,-5.35,presence
-48.15,-5.35,presence
-36.75,-5.34,presence
-47.92,-5.34,presence
-42.67,-5.34,presence
-59.24,-5.33,presence
-48.01,-5.33,presence
-47.14,-5.31,presence
-48.57,-5.31,presence
-38.28,-5.31,presence
-35.95,-5.3,presence
-38.01,-5.3,presence
-36.63,-5.29,presence
-38.96,-5.29,presence
-41.54,-5.29,presence
-44.46,-5.29,presence
-35.61,-5.29,presence
-41.92,-5.29,presence
-36.88,-5.27,presence
-43.96,-5.26,presence
-48.33,-5.24,presence
-57.92,-5.24,presence
-47.16,-5.24,presence
-36.47,-5.23,presence
-45.78,-5.22,presence
-40.75,-5.21,presence
-39.35,-5.19,presence
-42.78,-5.19,presence
-37.34,-5.19,presence
-36.35,-5.18,presence
-35.73,-5.18,presence
-36.2,-5.18,presence
-43.01,-5.17,presence
-47.35,-5.17,presence
-36.08,-5.16,presence
-44.16,-5.15,presence
-35.99,-5.15,presence
-35.87,-5.15,presence
-37.03,-5.14,presence
-48.47,-5.14,presence
-38.02,-5.13,presence
-42.27,-5.12,presence
-55.97,-5.11,presence
-45.16,-5.1,presence
-37.87,-5.1,presence
-41.2,-5.09,presence
-37.63,-5.08,presence
-49.91,-5.08,presence
-36.84,-5.07,presence
-47.8,-5.06,presence
-39.85,-5.05,presence
-48.06,-5.04,presence
-43.78,-5.03,presence
-48.74,-5.03,presence
-42.46,-5.02,presence
-37.07,-5.02,presence
-44.4,-5.02,presence
-44.58,-5.02,presence
-49.21,-5.01,presence
-44.77,-5.01,presence
-41.57,-5.0,presence
-44.21,-5.0,presence
-45.96,-5.0,presence
-38.55,-4.98,presence
-48.4,-4.96,presence
-37.22,-4.95,presence
-41.81,-4.95,presence
-40.04,-4.94,presence
-44.84,-4.92,presence
-38.93,-4.92,presence
-45.42,-4.91,presence
-40.8,-4.9,presence
-40.37,-4.89,presence
-37.33,-4.89,presence
-37.76,-4.89,presence
-39.51,-4.87,presence
-42.13,-4.86,presence
-41.92,-4.85,presence
-38.14,-4.84,presence
-43.35,-4.83,presence
-44.48,-4.81,presence
-41.05,-4.8,presence
-39.17,-4.8,presence
-44.87,-4.79,presence
-40.76,-4.78,presence
-38.72,-4.77,presence
-45.63,-4.75,presence
-37.41,-4.74,presence
-45.23,-4.72,presence
-41.54,-4.72,presence
-38.04,-4.71,presence
-37.79,-4.71,presence
-40.52,-4.71,presence
-47.43,-4.7,presence
-42.54,-4.7,presence
-44.32,-4.69,presence
-37.68,-4.68,presence
-44.69,-4.67,presence
-44.55,-4.66,presence
-42.18,-4.64,presence
-40.17,-4.63,presence
-42.77,-4.62,presence
-43.86,-4.62,presence
-41.95,-4.62,presence
-39.57,-4.61,presence
-44.94,-4.61,presence
-38.95,-4.6,presence
-49.25,-4.59,presence
-44.84,-4.58,presence
-45.02,-4.57,presence
-44.47,-4.57,presence
-40.91,-4.57,presence
-42.13,-4.54,presence
-44.66,-4.54,presence
-41.43,-4.54,presence
-45.37,-4.53,presence
-41.91,-4.53,presence
-50.2,-4.53,presence
-38.5,-4.52,presence
-46.7,-4.52,presence
-38.69,-4.5,presence
-42.55,-4.48,presence
-48.42,-4.48,presence
-43.42,-4.47,presence
-38.9,-4.47,presence
-37.87,-4.46,presence
-40.42,-4.46,presence
-42.35,-4.44,presence
-39.04,-4.44,presence
-46.3,-4.42,presence
-65.52,-4.41,presence
-44.26,-4.41,presence
-39.41,-4.4,presence
-45.53,-4.39,presence
-40.64,-4.38,presence
-44.69,-4.38,presence
-40.97,-4.38,presence
-38.86,-4.36,presence
-40.07,-4.36,presence
-38.09,-4.36,presence
-41.76,-4.36,presence
-41.58,-4.36,presence
-38.62,-4.33,presence
-38.48,-4.32,presence
-45.09,-4.3,presence
-38.99,-4.29,presence
-45.91,-4.29,presence
-41.31,-4.29,presence
-38.77,-4.26,presence
-40.57,-4.26,presence
-38.3,-4.25,presence
-38.96,-4.25,presence
-40.93,-4.25,presence
-43.1,-4.23,presence
-38.65,-4.23,presence
-43.32,-4.22,presence
-44.38,-4.21,presence
-38.9,-4.2,presence
-42.77,-4.2,presence
-47.87,-4.2,presence
